,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error,error.status,error.message
2470,2470,Carolina,Puerto Rico,Sheryl Crow,Carolina [Non LP Track],error,error,error,,,,,,,,,,,,,,,,,,,,,
2471,2471,Carolina,Puerto Rico,Nas,Affirmative Action,spotify:track:2Ja3UauMDeQnq4sI8a64Ys,56,1996-07-02,0.665,0.566,3.0,-9.209,0.0,0.443,0.484,0.0,0.16,0.755,173.804,audio_features,2Ja3UauMDeQnq4sI8a64Ys,spotify:track:2Ja3UauMDeQnq4sI8a64Ys,https://api.spotify.com/v1/tracks/2Ja3UauMDeQnq4sI8a64Ys,https://api.spotify.com/v1/audio-analysis/2Ja3UauMDeQnq4sI8a64Ys,259800.0,4.0,,,
2472,2472,Carolina,Puerto Rico,Talking Heads,I Get Wild/Wild Gravity,spotify:track:2VNfJpwdEQBLyXajaa6LWT,66,1983-06-01,0.779,0.87,5.0,-13.141,0.0,0.0574,0.00644,0.0107,0.0399,0.555,102.689,audio_features,2VNfJpwdEQBLyXajaa6LWT,spotify:track:2VNfJpwdEQBLyXajaa6LWT,https://api.spotify.com/v1/tracks/2VNfJpwdEQBLyXajaa6LWT,https://api.spotify.com/v1/audio-analysis/2VNfJpwdEQBLyXajaa6LWT,241920.0,4.0,,,
2473,2473,Carolina,Puerto Rico,Bonnie Raitt,Used to Rule the World,spotify:track:0Aqm3LUGqIF2gSoZMFapvp,31,2012-04-10,0.685,0.754,11.0,-5.95,0.0,0.0333,0.122,0.00344,0.148,0.793,103.406,audio_features,0Aqm3LUGqIF2gSoZMFapvp,spotify:track:0Aqm3LUGqIF2gSoZMFapvp,https://api.spotify.com/v1/tracks/0Aqm3LUGqIF2gSoZMFapvp,https://api.spotify.com/v1/audio-analysis/0Aqm3LUGqIF2gSoZMFapvp,253493.0,4.0,,,
2474,2474,Carolina,Puerto Rico,TLC,Diner,error,error,error,,,,,,,,,,,,,,,,,,,,,
2475,2475,Carolina,Puerto Rico,Indigo Girls,Little Perennials,spotify:track:1kSdMADcXYdp7eQZHpNbZK,14,2006-01-01,0.66,0.891,7.0,-2.72,1.0,0.0421,0.207,0.0,0.131,0.685,126.9,audio_features,1kSdMADcXYdp7eQZHpNbZK,spotify:track:1kSdMADcXYdp7eQZHpNbZK,https://api.spotify.com/v1/tracks/1kSdMADcXYdp7eQZHpNbZK,https://api.spotify.com/v1/audio-analysis/1kSdMADcXYdp7eQZHpNbZK,170173.0,4.0,,,
2476,2476,Carolina,Puerto Rico,Ryan Adams,Let It Ride [Single Version],error,error,error,,,,,,,,,,,,,,,,,,,,,
2477,2477,Carolina,Puerto Rico,Wale,88,spotify:track:753D9SeE7XSwsEIk7Qn11j,29,2013-06-25,0.552,0.95,10.0,-2.836,0.0,0.254,0.0511,0.0,0.894,0.365,82.338,audio_features,753D9SeE7XSwsEIk7Qn11j,spotify:track:753D9SeE7XSwsEIk7Qn11j,https://api.spotify.com/v1/tracks/753D9SeE7XSwsEIk7Qn11j,https://api.spotify.com/v1/audio-analysis/753D9SeE7XSwsEIk7Qn11j,282067.0,4.0,,,
2478,2478,Carolina,Puerto Rico,Counting Crows,God Of Ocean Tides,spotify:track:2551UIRFybSmnEgRf9PPNY,30,2014-09-02,0.44,0.379,7.0,-10.736,1.0,0.0368,0.829,2.3e-05,0.0957,0.209,128.245,audio_features,2551UIRFybSmnEgRf9PPNY,spotify:track:2551UIRFybSmnEgRf9PPNY,https://api.spotify.com/v1/tracks/2551UIRFybSmnEgRf9PPNY,https://api.spotify.com/v1/audio-analysis/2551UIRFybSmnEgRf9PPNY,192360.0,3.0,,,
2479,2479,Carolina,Puerto Rico,Nick Cave,Outlaw State of Mind,error,error,error,,,,,,,,,,,,,,,,,,,,,
2480,2480,Carolina,Puerto Rico,Busta Rhymes,You Should Know,spotify:track:3BT1sqLs9ElWP6llB21Urr,28,2017-09-22,0.501,0.805,1.0,-4.684,1.0,0.364,0.211,0.0,0.205,0.667,80.539,audio_features,3BT1sqLs9ElWP6llB21Urr,spotify:track:3BT1sqLs9ElWP6llB21Urr,https://api.spotify.com/v1/tracks/3BT1sqLs9ElWP6llB21Urr,https://api.spotify.com/v1/audio-analysis/3BT1sqLs9ElWP6llB21Urr,377387.0,4.0,,,
2481,2481,Carolina,Puerto Rico,Scotty McCreery,Boys From Back Home,spotify:track:3yVdEIgzgj2rgT9wFPI84x,39,2018-01-12,0.571,0.891,4.0,-5.871,1.0,0.0418,0.00806,4.22e-06,0.0719,0.502,101.986,audio_features,3yVdEIgzgj2rgT9wFPI84x,spotify:track:3yVdEIgzgj2rgT9wFPI84x,https://api.spotify.com/v1/tracks/3yVdEIgzgj2rgT9wFPI84x,https://api.spotify.com/v1/audio-analysis/3yVdEIgzgj2rgT9wFPI84x,245600.0,4.0,,,
2482,2482,Carolina,Puerto Rico,Scotty McCreery,Barefootin',spotify:track:3jntWlqTXYawolWk725dY5,40,2018-01-12,0.442,0.671,4.0,-5.718,0.0,0.0383,0.0319,1.09e-06,0.0715,0.81,208.315,audio_features,3jntWlqTXYawolWk725dY5,spotify:track:3jntWlqTXYawolWk725dY5,https://api.spotify.com/v1/tracks/3jntWlqTXYawolWk725dY5,https://api.spotify.com/v1/audio-analysis/3jntWlqTXYawolWk725dY5,252893.0,4.0,,,
2483,2483,Carolina,Puerto Rico,Aventura,Ella y Yo,spotify:track:6G4U9avyBNEfP0fAIduev3,74,2005-04-26,0.732,0.708,9.0,-7.905,0.0,0.262,0.534,0.0,0.237,0.717,175.924,audio_features,6G4U9avyBNEfP0fAIduev3,spotify:track:6G4U9avyBNEfP0fAIduev3,https://api.spotify.com/v1/tracks/6G4U9avyBNEfP0fAIduev3,https://api.spotify.com/v1/audio-analysis/6G4U9avyBNEfP0fAIduev3,267787.0,4.0,,,
2484,2484,Carolina,Puerto Rico,Scotty McCreery,This Is It,spotify:track:74CEfiZthUGX5yUNNUM4bj,68,2018-01-12,0.579,0.511,8.0,-6.788,1.0,0.0293,0.254,0.0,0.099,0.594,78.003,audio_features,74CEfiZthUGX5yUNNUM4bj,spotify:track:74CEfiZthUGX5yUNNUM4bj,https://api.spotify.com/v1/tracks/74CEfiZthUGX5yUNNUM4bj,https://api.spotify.com/v1/audio-analysis/74CEfiZthUGX5yUNNUM4bj,230973.0,4.0,,,
2485,2485,Carolina,Puerto Rico,Zion,Intro,spotify:track:5yYV7pSaVaMdCOtx8fksc1,66,2019-12-01,0.757,0.648,5.0,-11.47,0.0,0.196,0.0615,0.0,0.11,0.128,92.359,audio_features,5yYV7pSaVaMdCOtx8fksc1,spotify:track:5yYV7pSaVaMdCOtx8fksc1,https://api.spotify.com/v1/tracks/5yYV7pSaVaMdCOtx8fksc1,https://api.spotify.com/v1/audio-analysis/5yYV7pSaVaMdCOtx8fksc1,99351.0,4.0,,,
2486,2486,Carolina,Puerto Rico,Angie Stone,Wang Dang Doodle,spotify:track:3cOE1qrC1WUsTIGsHwrDmI,3,2008-01-01,0.574,0.563,1.0,-8.16,1.0,0.335,0.587,0.0,0.327,0.591,152.095,audio_features,3cOE1qrC1WUsTIGsHwrDmI,spotify:track:3cOE1qrC1WUsTIGsHwrDmI,https://api.spotify.com/v1/tracks/3cOE1qrC1WUsTIGsHwrDmI,https://api.spotify.com/v1/audio-analysis/3cOE1qrC1WUsTIGsHwrDmI,247200.0,4.0,,,
2487,2487,Carolina,Puerto Rico,Wisin & Yandel,Intro,spotify:track:3MxZIo8ULw8X7kDzbICA6T,33,2007,0.727,0.721,2.0,-4.629,0.0,0.0767,0.449,0.0,0.175,0.381,94.988,audio_features,3MxZIo8ULw8X7kDzbICA6T,spotify:track:3MxZIo8ULw8X7kDzbICA6T,https://api.spotify.com/v1/tracks/3MxZIo8ULw8X7kDzbICA6T,https://api.spotify.com/v1/audio-analysis/3MxZIo8ULw8X7kDzbICA6T,181533.0,4.0,,,
2488,2488,Carolina,Puerto Rico,Trace Adkins,Southern Hallelujah,spotify:track:0ojF9C5TgbN2ZHBHvtYlPi,33,2006-01-01,0.416,0.91,0.0,-4.164,1.0,0.0835,0.0537,2.18e-05,0.177,0.719,184.358,audio_features,0ojF9C5TgbN2ZHBHvtYlPi,spotify:track:0ojF9C5TgbN2ZHBHvtYlPi,https://api.spotify.com/v1/tracks/0ojF9C5TgbN2ZHBHvtYlPi,https://api.spotify.com/v1/audio-analysis/0ojF9C5TgbN2ZHBHvtYlPi,250613.0,4.0,,,
2489,2489,Carolina,Puerto Rico,Darius Rucker,Leavin' the Light On,spotify:track:03YqVBjqIVJbxYcW0c5S8E,35,2013-01-01,0.691,0.452,9.0,-9.61,1.0,0.0273,0.393,3.46e-05,0.34,0.649,77.006,audio_features,03YqVBjqIVJbxYcW0c5S8E,spotify:track:03YqVBjqIVJbxYcW0c5S8E,https://api.spotify.com/v1/tracks/03YqVBjqIVJbxYcW0c5S8E,https://api.spotify.com/v1/audio-analysis/03YqVBjqIVJbxYcW0c5S8E,236333.0,4.0,,,
2490,2490,Carolina,Puerto Rico,Mike Posner,Buried In Detroit,spotify:track:2NnpLutDGWZ9iQAThbdFra,41,2016-05-06,0.653,0.661,7.0,-8.036,0.0,0.0371,0.162,1.46e-06,0.394,0.651,102.962,audio_features,2NnpLutDGWZ9iQAThbdFra,spotify:track:2NnpLutDGWZ9iQAThbdFra,https://api.spotify.com/v1/tracks/2NnpLutDGWZ9iQAThbdFra,https://api.spotify.com/v1/audio-analysis/2NnpLutDGWZ9iQAThbdFra,203347.0,4.0,,,
2491,2491,Carolina,Puerto Rico,Bette Midler,Chattanooga Choo Choo,spotify:track:6l3gOpht520hBZwny1D3Vv,0,2006-01-01,0.495,0.243,8.0,-12.223,1.0,0.0391,0.799,0.0,0.0648,0.448,140.226,audio_features,6l3gOpht520hBZwny1D3Vv,spotify:track:6l3gOpht520hBZwny1D3Vv,https://api.spotify.com/v1/tracks/6l3gOpht520hBZwny1D3Vv,https://api.spotify.com/v1/audio-analysis/6l3gOpht520hBZwny1D3Vv,254040.0,4.0,,,
2492,2492,Carolina,Puerto Rico,The New 101 Strings Orchestra,Chattanooga Choo Choo,spotify:track:1ilvmFfVgfM9JMHY8kSGAs,1,2017-02-22,0.46,0.479,10.0,-8.02,0.0,0.0517,0.367,1.43e-06,0.148,0.515,144.627,audio_features,1ilvmFfVgfM9JMHY8kSGAs,spotify:track:1ilvmFfVgfM9JMHY8kSGAs,https://api.spotify.com/v1/tracks/1ilvmFfVgfM9JMHY8kSGAs,https://api.spotify.com/v1/audio-analysis/1ilvmFfVgfM9JMHY8kSGAs,238373.0,4.0,,,
2493,2493,Carolina,Puerto Rico,Glenn Miller,Chattanooga Choo Choo,spotify:track:7a5VuzvBrtbqYT7kNlQlFd,43,1939,0.588,0.312,5.0,-10.461,1.0,0.074,0.947,2.07e-05,0.445,0.639,144.768,audio_features,7a5VuzvBrtbqYT7kNlQlFd,spotify:track:7a5VuzvBrtbqYT7kNlQlFd,https://api.spotify.com/v1/tracks/7a5VuzvBrtbqYT7kNlQlFd,https://api.spotify.com/v1/audio-analysis/7a5VuzvBrtbqYT7kNlQlFd,206800.0,4.0,,,
2494,2494,Carolina,Puerto Rico,Glenn Miller & His Orchestra,Chattanooga Choo Choo,spotify:track:4y5odiAqssldcmQXV35sL4,8,1991-09-24,0.567,0.355,2.0,-13.659,0.0,0.077,0.983,0.00426,0.642,0.743,146.283,audio_features,4y5odiAqssldcmQXV35sL4,spotify:track:4y5odiAqssldcmQXV35sL4,https://api.spotify.com/v1/tracks/4y5odiAqssldcmQXV35sL4,https://api.spotify.com/v1/audio-analysis/4y5odiAqssldcmQXV35sL4,203773.0,4.0,,,
2495,2495,Carolina,Puerto Rico,Glenn Miller,Chattanooga Choo Choo,spotify:track:7a5VuzvBrtbqYT7kNlQlFd,43,1939,0.588,0.312,5.0,-10.461,1.0,0.074,0.947,2.07e-05,0.445,0.639,144.768,audio_features,7a5VuzvBrtbqYT7kNlQlFd,spotify:track:7a5VuzvBrtbqYT7kNlQlFd,https://api.spotify.com/v1/tracks/7a5VuzvBrtbqYT7kNlQlFd,https://api.spotify.com/v1/audio-analysis/7a5VuzvBrtbqYT7kNlQlFd,206800.0,4.0,,,
2496,2496,Carolina,Puerto Rico,Baby,Keeps Spinnin,spotify:track:0yqvI6J2pYqE4ixAQMjsIB,14,2002-01-01,0.755,0.836,9.0,-7.005,1.0,0.182,0.00459,3.74e-05,0.096,0.886,78.007,audio_features,0yqvI6J2pYqE4ixAQMjsIB,spotify:track:0yqvI6J2pYqE4ixAQMjsIB,https://api.spotify.com/v1/tracks/0yqvI6J2pYqE4ixAQMjsIB,https://api.spotify.com/v1/audio-analysis/0yqvI6J2pYqE4ixAQMjsIB,288800.0,4.0,,,
2497,2497,Carolina,Puerto Rico,Waylon Jennings,White Lightning,error,error,error,,,,,,,,,,,,,,,,,,,,,
2498,2498,Carolina,Puerto Rico,George Jones,White Lightning,spotify:track:7o68KX6XyCS9lydBTH6TCP,54,2013-07-30,0.583,0.8,10.0,-9.689,1.0,0.0909,0.706,0.0,0.122,0.958,74.056,audio_features,7o68KX6XyCS9lydBTH6TCP,spotify:track:7o68KX6XyCS9lydBTH6TCP,https://api.spotify.com/v1/tracks/7o68KX6XyCS9lydBTH6TCP,https://api.spotify.com/v1/audio-analysis/7o68KX6XyCS9lydBTH6TCP,165453.0,4.0,,,
2499,2499,Carolina,Puerto Rico,Glenn Miller,Chattanooga Choo Choo,spotify:track:7a5VuzvBrtbqYT7kNlQlFd,43,1939,0.588,0.312,5.0,-10.461,1.0,0.074,0.947,2.07e-05,0.445,0.639,144.768,audio_features,7a5VuzvBrtbqYT7kNlQlFd,spotify:track:7a5VuzvBrtbqYT7kNlQlFd,https://api.spotify.com/v1/tracks/7a5VuzvBrtbqYT7kNlQlFd,https://api.spotify.com/v1/audio-analysis/7a5VuzvBrtbqYT7kNlQlFd,206800.0,4.0,,,
2500,2500,Carolina,Puerto Rico,Glenn Miller,Chattanooga Choo Choo,spotify:track:7a5VuzvBrtbqYT7kNlQlFd,43,1939,0.588,0.312,5.0,-10.461,1.0,0.074,0.947,2.07e-05,0.445,0.639,144.768,audio_features,7a5VuzvBrtbqYT7kNlQlFd,spotify:track:7a5VuzvBrtbqYT7kNlQlFd,https://api.spotify.com/v1/tracks/7a5VuzvBrtbqYT7kNlQlFd,https://api.spotify.com/v1/audio-analysis/7a5VuzvBrtbqYT7kNlQlFd,206800.0,4.0,,,
2501,2501,Carolina,Puerto Rico,Juvenile,Put Yo Sets Up,spotify:track:7M0SpgnrTemQAnHZMTEF3L,4,2002-11-05,0.733,0.685,9.0,-6.291,1.0,0.295,0.0484,0.0,0.401,0.531,94.052,audio_features,7M0SpgnrTemQAnHZMTEF3L,spotify:track:7M0SpgnrTemQAnHZMTEF3L,https://api.spotify.com/v1/tracks/7M0SpgnrTemQAnHZMTEF3L,https://api.spotify.com/v1/audio-analysis/7M0SpgnrTemQAnHZMTEF3L,270813.0,4.0,,,
2502,2502,Carolina,Puerto Rico,Garth Brooks,White Lightning,spotify:track:3My3tq56iO0FXIbzik4ibR,0,2018-06-13,0.412,0.217,4.0,-22.375,0.0,0.103,0.973,0.656,0.316,0.536,129.245,audio_features,3My3tq56iO0FXIbzik4ibR,spotify:track:3My3tq56iO0FXIbzik4ibR,https://api.spotify.com/v1/tracks/3My3tq56iO0FXIbzik4ibR,https://api.spotify.com/v1/audio-analysis/3My3tq56iO0FXIbzik4ibR,292232.0,4.0,,,
2503,2503,Carolina,Puerto Rico,Kate Smith,Clementine (From New Orleans),spotify:track:5j0IVxjOLvXXp4nB4NT1hP,0,1998,0.595,0.491,0.0,-13.133,1.0,0.101,0.791,0.0,0.161,0.868,184.864,audio_features,5j0IVxjOLvXXp4nB4NT1hP,spotify:track:5j0IVxjOLvXXp4nB4NT1hP,https://api.spotify.com/v1/tracks/5j0IVxjOLvXXp4nB4NT1hP,https://api.spotify.com/v1/audio-analysis/5j0IVxjOLvXXp4nB4NT1hP,193467.0,4.0,,,
2504,2504,Carolina,Puerto Rico,George Jones,White Lightning,spotify:track:7o68KX6XyCS9lydBTH6TCP,54,2013-07-30,0.583,0.8,10.0,-9.689,1.0,0.0909,0.706,0.0,0.122,0.958,74.056,audio_features,7o68KX6XyCS9lydBTH6TCP,spotify:track:7o68KX6XyCS9lydBTH6TCP,https://api.spotify.com/v1/tracks/7o68KX6XyCS9lydBTH6TCP,https://api.spotify.com/v1/audio-analysis/7o68KX6XyCS9lydBTH6TCP,165453.0,4.0,,,
2505,2505,Carolina,Puerto Rico,Ice Cube,Real Nigga Roll Call,error,error,error,,,,,,,,,,,,,,,,,,,,,
2506,2506,Carolina,Puerto Rico,T.I.,I'm a King,spotify:track:5YF3QXyV0uotxdTrYq64ZK,32,2005-06-21,0.627,0.513,0.0,-8.333,1.0,0.429,0.282,0.0,0.152,0.695,170.392,audio_features,5YF3QXyV0uotxdTrYq64ZK,spotify:track:5YF3QXyV0uotxdTrYq64ZK,https://api.spotify.com/v1/tracks/5YF3QXyV0uotxdTrYq64ZK,https://api.spotify.com/v1/audio-analysis/5YF3QXyV0uotxdTrYq64ZK,87400.0,4.0,,,
2507,2507,Carolina,Puerto Rico,Jimmy Dorsey,Amapola,spotify:track:40HpXjaxNiTiyF53TCXn50,17,2015-01-14,0.347,0.252,7.0,-13.795,0.0,0.0388,0.932,0.0012,0.0718,0.525,163.25,audio_features,40HpXjaxNiTiyF53TCXn50,spotify:track:40HpXjaxNiTiyF53TCXn50,https://api.spotify.com/v1/tracks/40HpXjaxNiTiyF53TCXn50,https://api.spotify.com/v1/audio-analysis/40HpXjaxNiTiyF53TCXn50,206759.0,4.0,,,
2508,2508,Carolina,Puerto Rico,George Jones,White Lightnin',spotify:track:7o68KX6XyCS9lydBTH6TCP,54,2013-07-30,0.583,0.8,10.0,-9.689,1.0,0.0909,0.706,0.0,0.122,0.958,74.056,audio_features,7o68KX6XyCS9lydBTH6TCP,spotify:track:7o68KX6XyCS9lydBTH6TCP,https://api.spotify.com/v1/tracks/7o68KX6XyCS9lydBTH6TCP,https://api.spotify.com/v1/audio-analysis/7o68KX6XyCS9lydBTH6TCP,165453.0,4.0,,,
2509,2509,Carolina,Puerto Rico,G-Unit,Porno Star,spotify:track:5oc6yMnaudmX7ZaTyxuMNJ,0,2012-01-23,0.716,0.805,1.0,-9.264,0.0,0.0432,0.000567,0.207,0.0863,0.372,146.995,audio_features,5oc6yMnaudmX7ZaTyxuMNJ,spotify:track:5oc6yMnaudmX7ZaTyxuMNJ,https://api.spotify.com/v1/tracks/5oc6yMnaudmX7ZaTyxuMNJ,https://api.spotify.com/v1/audio-analysis/5oc6yMnaudmX7ZaTyxuMNJ,432320.0,4.0,,,
2510,2510,Carolina,Puerto Rico,Lloyd Banks,Porno Star,spotify:track:3qcUiyMLzEg5DMNf17btoe,28,2003,0.701,0.643,11.0,-7.233,0.0,0.496,0.18,0.0,0.229,0.74,178.542,audio_features,3qcUiyMLzEg5DMNf17btoe,spotify:track:3qcUiyMLzEg5DMNf17btoe,https://api.spotify.com/v1/tracks/3qcUiyMLzEg5DMNf17btoe,https://api.spotify.com/v1/audio-analysis/3qcUiyMLzEg5DMNf17btoe,173480.0,4.0,,,
2511,2511,Carolina,Puerto Rico,Jermaine Dupri,Stepped on My J'Z,spotify:track:0ybHhVmrX00hB6BLLhKHiU,35,2008-01-01,0.695,0.778,4.0,-4.516,0.0,0.0771,0.107,0.0,0.206,0.772,79.002,audio_features,0ybHhVmrX00hB6BLLhKHiU,spotify:track:0ybHhVmrX00hB6BLLhKHiU,https://api.spotify.com/v1/tracks/0ybHhVmrX00hB6BLLhKHiU,https://api.spotify.com/v1/audio-analysis/0ybHhVmrX00hB6BLLhKHiU,277360.0,4.0,,,
2512,2512,Carolina,Puerto Rico,Nicole Scherzinger,Hotel Room Service [Remix],spotify:track:2nHWeEEYVTAS10MjTY9XzD,41,2009-10-09,0.78,0.747,1.0,-6.065,1.0,0.14,0.0104,0.0,0.105,0.864,125.964,audio_features,2nHWeEEYVTAS10MjTY9XzD,spotify:track:2nHWeEEYVTAS10MjTY9XzD,https://api.spotify.com/v1/tracks/2nHWeEEYVTAS10MjTY9XzD,https://api.spotify.com/v1/audio-analysis/2nHWeEEYVTAS10MjTY9XzD,227453.0,4.0,,,
2513,2513,Carolina,Puerto Rico,Count Basie,Chattanooga Choo Choo,spotify:track:1aZZwkDpYWOmTERIMbWe5J,0,2004-12-11,0.337,0.723,0.0,-9.898,1.0,0.302,0.799,1.16e-05,0.939,0.526,144.82,audio_features,1aZZwkDpYWOmTERIMbWe5J,spotify:track:1aZZwkDpYWOmTERIMbWe5J,https://api.spotify.com/v1/tracks/1aZZwkDpYWOmTERIMbWe5J,https://api.spotify.com/v1/audio-analysis/1aZZwkDpYWOmTERIMbWe5J,220187.0,4.0,,,
2514,2514,Carolina,Puerto Rico,Emmylou Harris,Hickory Wind,spotify:track:5JyccyUx3XcIvzlLtOD4jc,20,2014-04-22,0.5,0.273,0.0,-11.46,1.0,0.0309,0.895,0.00339,0.0778,0.494,118.372,audio_features,5JyccyUx3XcIvzlLtOD4jc,spotify:track:5JyccyUx3XcIvzlLtOD4jc,https://api.spotify.com/v1/tracks/5JyccyUx3XcIvzlLtOD4jc,https://api.spotify.com/v1/audio-analysis/5JyccyUx3XcIvzlLtOD4jc,241987.0,3.0,,,
2515,2515,Carolina,Puerto Rico,Future,Jordan Diddy,spotify:track:3J5cEq7VjUDau839mXpLBL,30,2012-01-17,0.808,0.47,1.0,-5.374,1.0,0.111,0.00846,0.0,0.632,0.0651,72.53,audio_features,3J5cEq7VjUDau839mXpLBL,spotify:track:3J5cEq7VjUDau839mXpLBL,https://api.spotify.com/v1/tracks/3J5cEq7VjUDau839mXpLBL,https://api.spotify.com/v1/audio-analysis/3J5cEq7VjUDau839mXpLBL,240560.0,4.0,,,
2516,2516,Carolina,Puerto Rico,Trey Songz,2 Reasons,spotify:track:6lgzJuBX3iqevLdtgNlyAU,52,2012-08-17,0.734,0.746,11.0,-5.088,1.0,0.0762,0.00135,0.0,0.178,0.539,94.033,audio_features,6lgzJuBX3iqevLdtgNlyAU,spotify:track:6lgzJuBX3iqevLdtgNlyAU,https://api.spotify.com/v1/tracks/6lgzJuBX3iqevLdtgNlyAU,https://api.spotify.com/v1/audio-analysis/6lgzJuBX3iqevLdtgNlyAU,197627.0,4.0,,,
2517,2517,Carolina,Puerto Rico,Trey Songz,2 Reasons,spotify:track:6lgzJuBX3iqevLdtgNlyAU,52,2012-08-17,0.734,0.746,11.0,-5.088,1.0,0.0762,0.00135,0.0,0.178,0.539,94.033,audio_features,6lgzJuBX3iqevLdtgNlyAU,spotify:track:6lgzJuBX3iqevLdtgNlyAU,https://api.spotify.com/v1/tracks/6lgzJuBX3iqevLdtgNlyAU,https://api.spotify.com/v1/audio-analysis/6lgzJuBX3iqevLdtgNlyAU,197627.0,4.0,,,
2518,2518,Carolina,Puerto Rico,T.I.,Ride with Me,error,error,error,,,,,,,,,,,,,,,,,,,,,
2519,2519,Carolina,Puerto Rico,George Jones,White Lightning,spotify:track:7o68KX6XyCS9lydBTH6TCP,54,2013-07-30,0.583,0.8,10.0,-9.689,1.0,0.0909,0.706,0.0,0.122,0.958,74.056,audio_features,7o68KX6XyCS9lydBTH6TCP,spotify:track:7o68KX6XyCS9lydBTH6TCP,https://api.spotify.com/v1/tracks/7o68KX6XyCS9lydBTH6TCP,https://api.spotify.com/v1/audio-analysis/7o68KX6XyCS9lydBTH6TCP,165453.0,4.0,,,
2520,2520,Carolina,Puerto Rico,James Last,Chattanooga Choo Choo,spotify:track:40GpMHuUrGQXfnBvtbFqF1,2,2010,0.665,0.148,1.0,-16.617,1.0,0.0398,0.863,0.000278,0.194,0.507,132.767,audio_features,40GpMHuUrGQXfnBvtbFqF1,spotify:track:40GpMHuUrGQXfnBvtbFqF1,https://api.spotify.com/v1/tracks/40GpMHuUrGQXfnBvtbFqF1,https://api.spotify.com/v1/audio-analysis/40GpMHuUrGQXfnBvtbFqF1,230027.0,4.0,,,
2521,2521,Carolina,Puerto Rico,DJ Whoo Kid,Porno Star,spotify:track:4S1zGbHKzdkSicVrd74NZ1,36,2020-04-20,0.633,0.668,1.0,-9.274,1.0,0.0903,0.12,0.0,0.261,0.708,83.945,audio_features,4S1zGbHKzdkSicVrd74NZ1,spotify:track:4S1zGbHKzdkSicVrd74NZ1,https://api.spotify.com/v1/tracks/4S1zGbHKzdkSicVrd74NZ1,https://api.spotify.com/v1/audio-analysis/4S1zGbHKzdkSicVrd74NZ1,276093.0,4.0,,,
2522,2522,Carolina,Puerto Rico,T.I.,All Good,spotify:track:2UfW5BwEWdEuxEwIZrpWqh,19,2016-02-06,0.538,0.643,5.0,-8.515,0.0,0.398,0.0667,0.0,0.266,0.276,180.141,audio_features,2UfW5BwEWdEuxEwIZrpWqh,spotify:track:2UfW5BwEWdEuxEwIZrpWqh,https://api.spotify.com/v1/tracks/2UfW5BwEWdEuxEwIZrpWqh,https://api.spotify.com/v1/audio-analysis/2UfW5BwEWdEuxEwIZrpWqh,215493.0,4.0,,,
2523,2523,Carolina,Puerto Rico,Rubén Blades,Almost Like Praying,spotify:track:3dskm5fAe8OkBtM9E0VVWx,48,2017-10-06,0.471,0.791,5.0,-3.373,0.0,0.238,0.0198,0.0,0.232,0.507,188.36,audio_features,3dskm5fAe8OkBtM9E0VVWx,spotify:track:3dskm5fAe8OkBtM9E0VVWx,https://api.spotify.com/v1/tracks/3dskm5fAe8OkBtM9E0VVWx,https://api.spotify.com/v1/audio-analysis/3dskm5fAe8OkBtM9E0VVWx,200457.0,4.0,,,
2524,2524,Carolina,Puerto Rico,Ludacris,No Sweat,spotify:track:6xfLBXKNw5XV40StJmtiWL,26,2019-09-05,0.448,0.83,3.0,-3.066,0.0,0.304,0.348,0.0,0.508,0.468,91.16,audio_features,6xfLBXKNw5XV40StJmtiWL,spotify:track:6xfLBXKNw5XV40StJmtiWL,https://api.spotify.com/v1/tracks/6xfLBXKNw5XV40StJmtiWL,https://api.spotify.com/v1/audio-analysis/6xfLBXKNw5XV40StJmtiWL,166983.0,4.0,,,
2525,2525,Carolina,Puerto Rico,Wynton Marsalis,Dinah,spotify:track:1iwlD4DCHq9bt9JDXpe86b,10,2019-04-19,0.724,0.521,8.0,-7.974,1.0,0.0863,0.753,0.486,0.151,0.873,125.099,audio_features,1iwlD4DCHq9bt9JDXpe86b,spotify:track:1iwlD4DCHq9bt9JDXpe86b,https://api.spotify.com/v1/tracks/1iwlD4DCHq9bt9JDXpe86b,https://api.spotify.com/v1/audio-analysis/1iwlD4DCHq9bt9JDXpe86b,187877.0,4.0,,,
2526,2526,Carolina,Puerto Rico,Gal Costa,Baby,spotify:track:0k2r0sANKQvjLSQJu7IIMo,0,2020-08-07,0.394,0.428,2.0,-6.888,1.0,0.0349,0.494,8.46e-06,0.167,0.464,114.651,audio_features,0k2r0sANKQvjLSQJu7IIMo,spotify:track:0k2r0sANKQvjLSQJu7IIMo,https://api.spotify.com/v1/tracks/0k2r0sANKQvjLSQJu7IIMo,https://api.spotify.com/v1/audio-analysis/0k2r0sANKQvjLSQJu7IIMo,212733.0,4.0,,,
